Año,Cve. Edo.,Entidad Fed.,Municipio,Municipio o Deleg.,PM10,PM2.5,SO2,CO,NOX,COV,NH3
2005,8,CHIHUAHUA,8041,Maguarichi,18.55,12.1,1.91,85.34,298.02,"2,959.73",31.64
2005,8,CHIHUAHUA,8042,Manuel Benavides,45.05,37.5,3.96,"3,078.04",654.47,"1,418.98",12.5
2005,8,CHIHUAHUA,8043,Matachí,85.78,39.34,4.15,"4,689.55",990.01,"3,616.91",122.63
2005,8,CHIHUAHUA,8044,Matamoros,84.83,43.33,8.03,"6,108.99",788.86,"1,761.43",127.13
2005,8,CHIHUAHUA,8045,Meoqui,480,281.12,259.09,"35,219.31","2,321.43","6,044.97",414.69
2005,8,CHIHUAHUA,8046,Morelos,41.69,34.51,0.84,865.76,424.16,"6,697.13",61.11
2005,8,CHIHUAHUA,8047,Moris,39.33,27.53,3.54,"1,695.32",720.46,"8,912.93",53.2
2005,8,CHIHUAHUA,8048,Namiquipa,"1,409.21",518.53,34.11,"31,651.51","5,594.17","18,788.69","2,058.63"
2005,8,CHIHUAHUA,8049,Nonoava,38.77,21.64,1.29,"2,084.83",934.34,"5,641.87",58.18
2005,8,CHIHUAHUA,8050,Nuevo Casas Grandes,521.14,363.91,"1,281.15","62,574.88","3,151.25","8,052.41","1,439.64"
2005,8,CHIHUAHUA,8051,Ocampo,55.67,39.06,2.7,"4,651.11",955.85,"5,850.54",69.4
2005,8,CHIHUAHUA,8052,Ojinaga,283.25,161.17,42.77,"21,702.01","2,395.26","5,708.79",339.46
2005,8,CHIHUAHUA,8053,Praxedis G. Guerrero,100.9,59.66,10.24,"6,664.17",564.9,"1,293.19",120.78
2005,8,CHIHUAHUA,8054,Riva Palacio,567.15,210.89,11.59,"12,858.83","3,182.54","10,516.62",857.92
2005,8,CHIHUAHUA,8055,Rosales,245.88,124.75,8.48,"13,713.23","1,496.68","3,477.87",219.47
2005,8,CHIHUAHUA,8056,Rosario,35.44,17.87,1.3,"2,497.81",731.94,"1,526.65",60.01
2005,8,CHIHUAHUA,8057,San Francisco de Borja,45.84,18.73,2.33,"2,752.35",441.89,"3,147.08",70.82
2005,8,CHIHUAHUA,8058,San Francisco de Conchos,58.14,24.47,0.41,111.58,411.01,617.46,34.32
2005,8,CHIHUAHUA,8059,San Francisco del Oro,37.86,25.78,18.63,"5,514.56",321.48,"1,573.81",29.75
2005,8,CHIHUAHUA,8060,Santa Bárbara,81.52,63.08,11.21,"8,972.20",672.96,"1,542.07",57.58
2005,8,CHIHUAHUA,8061,Satevó,123.68,51.01,4.06,"6,357.10","2,128.10","3,506.55",152.5
2005,8,CHIHUAHUA,8062,Saucillo,472.91,236.27,60.96,"24,236.27","2,174.16","4,381.62",316.62
2005,8,CHIHUAHUA,8063,Temósachic,145.99,69.39,4.95,"5,417.80","1,993.97","14,560.70",219.18
2005,8,CHIHUAHUA,8064,El Tule,26.95,14.68,1.23,"3,773.54",436.96,978.55,40.9
2005,8,CHIHUAHUA,8065,Urique,165.15,128.18,10.36,"2,503.85","1,116.45","12,300.10",182.59
2005,8,CHIHUAHUA,8066,Uruachi,57.26,43.1,1.65,"1,692.60",717.69,"12,552.64",79.08
2005,8,CHIHUAHUA,8067,Valle de Zaragoza,103.95,46.47,6.07,"6,574.35","1,305.31","2,006.94",132.97
2005,9,DISTRITO FEDERAL,9002,Azcapotzalco,881.5,451.63,224.44,"69,964.74","12,747.59","19,319.28","1,094.41"
2005,9,DISTRITO FEDERAL,9003,Coyoacán,830.74,295.66,258.09,"119,533.06","20,174.01","20,704.69","1,632.89"
2005,9,DISTRITO FEDERAL,9004,Cuajimalpa de Morelos,89.72,63.49,35.83,"16,914.76","2,928.36","3,916.75",458.74
2005,9,DISTRITO FEDERAL,9005,Gustavo A. Madero,625.28,391.65,391.27,"150,044.96","26,025.33","32,021.79","2,823.27"
2005,9,DISTRITO FEDERAL,9006,Iztacalco,206.07,140.63,187.04,"62,280.74","10,817.71","14,206.96","1,007.16"
2005,9,DISTRITO FEDERAL,9007,Iztapalapa,557.49,402.37,374.56,"133,412.87","23,765.72","39,248.42","4,167.70"
2005,9,DISTRITO FEDERAL,9008,La Magdalena Contreras,92.2,70.79,47.82,"24,315.33","4,264.31","4,802.44",573.66
2005,9,DISTRITO FEDERAL,9009,Milpa Alta,305.35,229.16,26.47,"6,652.41","1,281.30","2,553.02",379.8
2005,9,DISTRITO FEDERAL,9010,Álvaro Obregón,274.58,202.83,203.89,"97,309.86","16,532.23","18,677.33","1,785.18"
2005,9,DISTRITO FEDERAL,9011,Tláhuac,190.91,112.68,45.18,"14,943.32","2,884.48","6,156.09",897.98
2005,9,DISTRITO FEDERAL,9012,Tlalpan,539.41,390.68,183.31,"76,879.72","13,065.37","14,935.62","1,637.14"
2005,9,DISTRITO FEDERAL,9013,Xochimilco,218.39,172.9,71.65,"29,110.51","5,321.70","8,477.48","1,054.91"
2005,9,DISTRITO FEDERAL,9014,Benito Juárez,252.92,183.06,271.7,"127,140.68","21,190.51","20,472.51","1,038.57"
2005,9,DISTRITO FEDERAL,9015,Cuauhtémoc,428.32,276.48,317.53,"134,300.91","23,146.65","26,369.13","1,413.08"
2005,9,DISTRITO FEDERAL,9016,Miguel Hidalgo,504.35,349.13,294.95,"114,070.11","19,555.02","20,981.66",999.78
2005,9,DISTRITO FEDERAL,9017,Venustiano Carranza,242.02,200.6,393.72,"73,774.93","14,452.52","13,494.74","1,137.77"
2005,10,DURANGO,10001,Canatlán,575.28,301.93,55.26,"18,167.27","2,359.96","4,245.40",773.54
2005,10,DURANGO,10002,Canelas,146.24,107.57,13.63,"2,109.05",175.7,482.72,191.61
2005,10,DURANGO,10003,Coneto de Comonfort,57.09,30.53,2.08,"2,698.27",377.7,678.23,190.93
2005,10,DURANGO,10004,Cuencamé,514.75,232.03,57.16,"14,019.37","2,712.68","4,350.28",936.87
2005,10,DURANGO,10005,Durango,"3,808.09","2,920.70","1,302.18","221,766.29","11,711.77","29,687.46","2,808.27"
2005,10,DURANGO,10006,General Simón Bolívar,182.14,94.56,10.26,"15,452.84","1,082.32","2,214.58",335.06
2005,10,DURANGO,10007,Gómez Palacio,"3,909.67","3,114.90","4,077.37","17,696.99","8,834.88","9,703.49","4,736.19"
2005,10,DURANGO,10008,Guadalupe Victoria,604.56,321.94,164.61,"58,180.01","3,133.94","6,968.75",837.76
2005,10,DURANGO,10009,Guanaceví,132.4,81.56,8,"5,611.53",961.23,"2,614.95",324.71
2005,10,DURANGO,10010,Hidalgo,173.7,61.55,10.23,"16,702.69","1,354.67","2,228.85",141.01
2005,10,DURANGO,10011,Indé,159.73,52.16,4.46,"6,587.73","1,145.56","1,772.04",448.62
2005,10,DURANGO,10012,Lerdo,"2,361.38","1,681.01","41,908.96","6,843.48","4,960.10","3,666.40","1,564.90"
2005,10,DURANGO,10013,Mapimí,254.48,161.1,50.22,"33,991.33","3,525.45","6,228.86","2,018.19"
2005,10,DURANGO,10014,Mezquital,758.6,581.21,55.18,"14,194.94","1,732.06","11,367.92",913.42
2005,10,DURANGO,10015,Nazas,131.58,80.68,6.24,"4,956.45",743.67,"1,269.87",248.37
2005,10,DURANGO,10016,Nombre de Dios,221.44,131.35,56.61,"5,062.57","1,090.68","1,818.37",343.55
2005,10,DURANGO,10017,Ocampo,176.62,74.46,9.95,"9,401.44","1,413.56","2,768.23",140.63
2005,10,DURANGO,10018,El Oro,120.53,65.3,17.02,"17,688.19","1,973.72","3,448.76",426.38
2005,10,DURANGO,10019,Otáez,119.24,90.09,8.95,"3,286.60",303.74,"1,456.90",166.95
2005,10,DURANGO,10020,Pánuco de Coronado,916.52,759.11,27.33,"10,361.98",957.03,"2,529.45",367.64
2005,10,DURANGO,10021,Peñón Blanco,219.83,110.59,12.29,"9,063.11","1,085.92","1,730.70",360.74
2005,10,DURANGO,10022,Poanas,378.13,205.58,15.57,"4,178.60",974.19,"1,489.47",509.65
2005,10,DURANGO,10023,Pueblo Nuevo,"1,239.70","1,093.75",156.18,"12,676.53","1,240.47","8,473.83",720.49
2005,10,DURANGO,10024,Rodeo,146.85,79.6,8.98,"9,466.44",747.93,"1,664.67",242.49
2005,10,DURANGO,10025,San Bernardo,257.72,206.69,4.11,"2,938.23",680.63,"1,319.09",314.52
2005,10,DURANGO,10026,San Dimas,244.42,167.41,18.92,"4,826.35",766.94,"3,625.79",595.23
2005,10,DURANGO,10027,San Juan de Guadalupe,75.75,45.55,13.39,"7,118.16",637.85,"1,177.82",230.93
2005,10,DURANGO,10028,San Juan del Río,195.95,97.47,8.27,"4,709.30","1,127.33","1,687.82",394.13
2005,10,DURANGO,10029,San Luis del Cordero,59.3,27.53,13.94,"22,717.00",589.81,"2,234.52",106.89
2005,10,DURANGO,10030,San Pedro del Gallo,66.81,22.78,2.46,891.85,609.72,749.49,165.69
2005,10,DURANGO,10031,Santa Clara,455.53,359.95,10.02,"7,357.24",791.06,"1,614.41",332.17
2005,10,DURANGO,10032,Santiago Papasquiaro,708.76,446.63,89.51,"10,208.73","2,809.34","5,745.79",809.24
2005,10,DURANGO,10033,Súchil,106.08,58.84,8.01,"9,556.29",684.42,"1,948.97",206.48
2005,10,DURANGO,10034,Tamazula,317.6,223.57,20.8,"9,373.42","1,497.68","9,275.06",765.34
2005,10,DURANGO,10035,Tepehuanes,196.49,121.05,15.54,"2,545.59","1,446.35","2,804.02",336.1
2005,10,DURANGO,10036,Tlahualilo,195.69,126.39,113.49,"11,554.94","1,553.88","2,937.95",841.78
2005,10,DURANGO,10037,Topia,579.12,532.08,26.03,"7,843.04",378,"2,325.46",170.69
2005,10,DURANGO,10038,Vicente Guerrero,187.88,108.61,29.39,"6,916.01",589.78,"1,285.76",253.63
2005,10,DURANGO,10039,Nuevo Ideal,702.35,419.01,"3,668.82","13,654.94","2,300.45","3,652.38",731.22
2005,11,GUANAJUATO,11001,Abasolo,949.33,532.05,71.27,"20,046.99","2,872.50","6,633.23","1,259.74"
2005,11,GUANAJUATO,11002,Acámbaro,845.43,572.26,112.51,"19,031.94","2,680.49","8,927.17",835.04
2005,11,GUANAJUATO,11003,San Miguel de Allende,927.11,745.09,210.7,"18,960.38","3,592.66","8,563.35","2,924.50"
2005,11,GUANAJUATO,11004,Apaseo el Alto,536.52,368.48,275.54,"17,698.38","1,658.42","4,214.49","1,768.84"
2005,11,GUANAJUATO,11005,Apaseo el Grande,600.38,475.28,"1,675.04","7,776.61","1,988.73","5,627.99","3,222.87"
2005,11,GUANAJUATO,11006,Atarjea,28.99,24.31,0.63,251.92,72.66,406.81,71.26
2005,11,GUANAJUATO,11007,Celaya,"2,563.85","2,201.68","1,818.95","210,478.19","12,200.81","23,443.03","2,595.00"
2005,11,GUANAJUATO,11008,Manuel Doblado,496.29,268.57,33.5,"7,927.56","1,734.15","5,806.37",772.96
2005,11,GUANAJUATO,11009,Comonfort,484.05,378.15,45.72,"7,645.27","1,040.39","4,352.40","1,222.58"
2005,11,GUANAJUATO,11010,Coroneo,83.28,62.35,26.18,"4,668.20",739.47,"1,044.93",191.13
2005,11,GUANAJUATO,11011,Cortazar,677.54,467.31,144.68,"12,442.60","1,528.20","5,062.83","1,015.96"
2005,11,GUANAJUATO,11012,Cuerámaro,262.39,172.4,17.86,"4,452.71",780.62,"2,149.13",309.78
2005,11,GUANAJUATO,11013,Doctor Mora,205.46,131.23,10.44,"3,457.21",602.06,"1,319.76",396
2005,11,GUANAJUATO,11014,Dolores Hidalgo Cuna de la Independencia Nacional,886.87,707.01,228.56,"18,974.98","4,417.93","9,306.89","1,310.93"
2005,11,GUANAJUATO,11015,Guanajuato,"1,026.53",807.71,108.85,"19,480.64","1,851.15","5,961.22",667.98
2005,11,GUANAJUATO,11016,Huanímaro,228.39,126.43,9.89,"3,739.55",482.75,"1,291.54",340.1
2005,11,GUANAJUATO,11017,Irapuato,"3,379.19","2,560.18","2,265.59","210,589.28","12,182.51","24,439.82","2,633.59"
2005,11,GUANAJUATO,11018,Jaral del Progreso,317.6,203.84,143.13,"6,110.37",837.29,"2,276.15",369.7
2005,11,GUANAJUATO,11019,Jerécuaro,488.32,300.56,19.71,"8,302.40","2,297.47","5,962.06",600.25
2005,11,GUANAJUATO,11020,León,"7,545.84","6,485.23","6,153.54","555,070.38","26,024.09","64,409.24","4,401.23"
2005,11,GUANAJUATO,11021,Moroleón,263.41,231.65,232.48,"7,667.66",701.81,"2,728.72",264.48
2005,11,GUANAJUATO,11022,Ocampo,379.03,178.83,11.99,"3,369.66","1,390.48","2,769.48",523.96
2005,11,GUANAJUATO,11023,Pénjamo,"1,594.76",925.89,240.37,"30,774.03","5,071.77","14,995.87","2,624.47"
2005,11,GUANAJUATO,11024,Pueblo Nuevo,109.4,65.48,8.98,"3,734.27",398.88,834.64,304.37
2005,11,GUANAJUATO,11025,Purísima del Rincón,474.27,328.58,258.12,"6,572.80",904.05,"3,294.51",890.83
2005,11,GUANAJUATO,11026,Romita,526.13,328.28,36.95,"8,786.03","1,656.37","3,692.00",665.32
2005,11,GUANAJUATO,11027,Salamanca,"6,302.75","4,722.59","66,039.73","222,394.03","16,797.00","22,371.84","1,858.55"
2005,11,GUANAJUATO,11028,Salvatierra,766.16,530.72,122.47,"15,655.57","2,337.86","7,337.93",919.68
2005,11,GUANAJUATO,11029,San Diego de la Unión,288.35,222.75,22.1,"4,588.57","1,948.01","4,182.66",983.78
2005,11,GUANAJUATO,11030,San Felipe,"1,120.89",646.59,57.19,"11,757.59","3,736.29","9,149.13","1,384.73"
2005,11,GUANAJUATO,11031,San Francisco del Rincón,863.79,600.19,702.83,"17,801.95","2,130.63","5,919.43",721.26
2005,11,GUANAJUATO,11032,San José Iturbide,985.24,834.81,335.62,"12,114.59","2,005.43","4,944.82",556.3
2005,11,GUANAJUATO,11033,San Luis de la Paz,"1,243.64","1,063.49",99.68,"16,966.83","8,567.12","8,273.83","2,208.90"
2005,11,GUANAJUATO,11034,Santa Catarina,27.68,22.52,2.26,455.41,90.8,"1,396.17",56.97
2005,11,GUANAJUATO,11035,Santa Cruz de Juventino Rosas,536.18,397.99,207.43,"10,858.19","1,517.51","4,355.37","1,924.94"
2005,11,GUANAJUATO,11036,Santiago Maravatío,71.07,44.38,3.7,"1,260.72",219.36,"2,291.55",102.97
2005,11,GUANAJUATO,11037,Silao,"1,351.05","1,022.16",659.13,"19,782.45","2,745.31","8,313.09","1,021.33"
2005,11,GUANAJUATO,11038,Tarandacuao,98.29,64.99,8.29,"2,617.67",347.76,936.3,162.66
2005,11,GUANAJUATO,11039,Tarimoro,332.52,219.79,320.94,"6,773.44","1,171.85","4,161.34",413.99
2005,11,GUANAJUATO,11040,Tierra Blanca,84.58,76.23,4.18,"1,047.68",164.52,"1,899.52",125.29
2005,11,GUANAJUATO,11041,Uriangato,284.63,254.51,111.52,"8,024.89",573.37,"3,528.87",272.38
2005,11,GUANAJUATO,11042,Valle de Santiago,"1,249.65",785.49,77.44,"20,651.48","2,985.89","11,662.93","1,556.62"
2005,11,GUANAJUATO,11043,Victoria,121.2,95.25,5.2,"1,798.36",450.81,"2,169.04",313.42
2005,11,GUANAJUATO,11044,Villagrán,646.86,449.74,476.8,"6,488.26","1,112.98","2,723.37","1,696.54"
2005,11,GUANAJUATO,11045,Xichú,72.05,53.43,1.96,461.59,230.12,"6,276.42",159.5
2005,11,GUANAJUATO,11046,Yuriria,487.67,348.52,50.56,"10,970.44","1,632.27","8,063.93",541.64
2005,12,GUERRERO,12001,Acapulco de Juárez,"1,225.61",987.83,"1,185.66","185,989.25","11,168.16","60,220.47","2,100.08"
2005,12,GUERRERO,12002,Ahuacuotzingo,145.32,113.51,4.01,"1,667.16",868.28,"16,702.41",77.23
2005,12,GUERRERO,12003,Ajuchitlán del Progreso,297.98,202.44,20.79,"2,130.65","1,359.63","28,655.39",174.83
2005,12,GUERRERO,12004,Alcozauca de Guerrero,102.38,80.11,3.32,"1,381.86",346.54,"6,879.64",50.15
2005,12,GUERRERO,12005,Alpoyeca,35.88,28.69,2.21,466.7,104.5,"2,912.71",15.37
2005,12,GUERRERO,12006,Apaxtla,105.87,65.49,7.4,890.28,777.45,"14,055.61","4,359.89"
2005,12,GUERRERO,12007,Arcelia,211.65,158.91,26.07,"2,686.89",754.39,"20,578.86",98.67
2005,12,GUERRERO,12008,Atenango del Río,55.24,39.78,6.3,"3,731.54","1,038.93","12,338.40",33.94
2005,12,GUERRERO,12009,Atlamajalcingo del Monte,37.57,27.85,1.11,837.32,89,"1,557.47",19.49
2005,12,GUERRERO,12010,Atlixtac,164.59,137.87,7.83,"1,727.58",502.28,"5,509.94",73.44
2005,12,GUERRERO,12011,Atoyac de Álvarez,640.64,408.74,34.03,"4,217.63","1,744.40","72,885.44","3,357.59"
2005,12,GUERRERO,12012,Ayutla de los Libres,460.17,309.32,20.98,"7,327.10",960.97,"17,671.85","5,060.63"
2005,12,GUERRERO,12013,Azoyú,175.99,86.99,6.25,"1,719.07",783.78,"11,399.71",105.79
2005,12,GUERRERO,12014,Benito Juárez,105.14,74.42,9.77,"1,272.59",906.26,"2,749.45",80.27
2005,12,GUERRERO,12015,Buenavista de Cuéllar,76,65.33,88.35,"1,753.36",631.65,"4,786.65",22.46
2005,12,GUERRERO,12016,Coahuayutla de José María Izazaga,107.65,72.06,10.96,"10,331.43","1,636.26","44,322.58",96.44
2005,12,GUERRERO,12017,Cocula,103.11,74.62,14.54,"3,859.26","1,055.29","6,844.99",55.93
2005,12,GUERRERO,12018,Copala,130.36,80.66,45.84,"45,020.56","2,844.35","8,137.35",86.04
2005,12,GUERRERO,12019,Copalillo,99.89,76.78,162.69,"21,980.65","1,280.16","18,933.40",56.88
2005,12,GUERRERO,12020,Copanatoyac,103.7,84.45,5.71,"1,985.66",483.17,"2,147.37",54.77
2005,12,GUERRERO,12021,Coyuca de Benítez,718.45,552.4,36.46,"6,124.92","2,048.74","55,363.63",312.93
2005,12,GUERRERO,12022,Coyuca de Catalán,366.53,240.19,19.71,"4,404.40","2,632.41","47,431.13","6,036.00"
2005,12,GUERRERO,12023,Cuajinicuilapa,282.28,146.01,16.33,"2,090.42","3,071.58","12,068.23",176.39
2005,12,GUERRERO,12024,Cualác,45.81,34.44,2.36,"1,443.31",349.41,"4,788.17",25.21
2005,12,GUERRERO,12025,Cuautepec,135.12,81.91,4.36,"1,918.26",503.24,"10,717.18",80.04
2005,12,GUERRERO,12026,Cuetzala del Progreso,61.48,45.87,6.56,"5,824.68",990.12,"9,229.46",31.38
2005,12,GUERRERO,12027,Cutzamala de Pinzón,168.43,111.2,10.78,"3,370.26","2,110.97","28,711.37",93.53
2005,12,GUERRERO,12028,Chilapa de Álvarez,596.84,506.55,98.26,"6,239.50","1,364.93","11,446.84",237.76
2005,12,GUERRERO,12029,Chilpancingo de los Bravo,"2,122.26","1,760.02",200.22,"17,560.46","1,899.58","33,288.41","3,072.25"
2005,12,GUERRERO,12030,Florencio Villarreal,161.62,102.02,7.52,"1,808.39",984.09,"5,726.25",106.81
2005,12,GUERRERO,12031,General Canuto A. Neri,51.78,34.24,2.19,656.99,203.98,"7,917.87",30.75
2005,12,GUERRERO,12032,General Heliodoro Castillo,278.25,203.99,16.04,"8,031.64","1,427.58","35,718.36",192.84
2005,12,GUERRERO,12033,Huamuxtitlán,90.26,72.55,6.78,"1,718.82",465.06,"8,535.90",36.63
2005,12,GUERRERO,12034,Huitzuco de los Figueroa,265.91,206.71,51.23,"5,103.49","1,856.62","29,616.70",106.71
2005,12,GUERRERO,12035,Iguala de la Independencia,699.37,610.66,144.31,"12,961.60","1,564.20","13,168.69",201.64
2005,12,GUERRERO,12036,Igualapa,192.61,79.99,6,"2,943.35",305.16,"12,104.29",117.11
2005,12,GUERRERO,12037,Ixcateopan de Cuauhtémoc,42.87,32.59,13.54,"2,936.23",385.84,"3,666.61",25.14
2005,12,GUERRERO,12038,Zihuatanejo de Azueta,684.1,525.1,104.66,"35,155.23","3,541.85","23,924.87",256.57
2005,12,GUERRERO,12039,Juan R. Escudero,218.85,154.84,23.46,"2,348.45",774.74,"8,385.35",94.92
2005,12,GUERRERO,12040,Leonardo Bravo,181.15,131.18,167.7,"1,962.39",544.66,"16,947.31",81.93
2005,12,GUERRERO,12041,Malinaltepec,231.93,173.36,6.82,"1,807.07",289.74,"5,295.92",137.16
2005,12,GUERRERO,12042,Mártir de Cuilapan,102.43,81.34,9.63,"7,367.91",915.71,"15,078.31",44.58
2005,12,GUERRERO,12043,Metlatónoc,120.3,91.2,3.49,"1,561.82",304.92,"5,372.55",76.81
2005,12,GUERRERO,12044,Mochitlán,150.01,119.4,13.53,"4,290.14",482.06,"5,949.98",51.03
2005,12,GUERRERO,12045,Olinalá,139.63,111.5,17.43,"7,865.88","1,224.39","13,570.02",71.87
2005,12,GUERRERO,12046,Ometepec,456.95,297.25,50.06,"3,584.94",761.02,"26,921.31",238.19
2005,12,GUERRERO,12047,Pedro Ascencio Alquisiras,54,37.48,4.03,"3,817.33",939.78,"7,958.70",42.94
2005,12,GUERRERO,12048,Petatlán,325.04,236.08,28.07,"2,271.97","3,971.34","31,532.52",196.97
2005,12,GUERRERO,12049,Pilcaya,73.66,56.22,14.71,"2,743.15",516.13,"3,974.56",32.93
2005,12,GUERRERO,12050,Pungarabato,224.09,179.76,70.81,"6,532.82",722.4,"4,049.03",57.15
2005,12,GUERRERO,12051,Quechultenango,227.36,175.79,10.54,"4,165.45",762.2,"17,094.13",106.7
2005,12,GUERRERO,12052,San Luis Acatlán,382.37,244.64,17.81,"3,548.03","1,055.58","17,500.93",270.35
2005,12,GUERRERO,12053,San Marcos,425.84,254.94,25.08,"6,875.93","3,155.89","27,181.97",275.56
2005,12,GUERRERO,12054,San Miguel Totolapan,246.33,177.14,20.96,"12,000.46","2,034.72","43,924.97",161.17
2005,12,GUERRERO,12055,Taxco de Alarcón,550.87,486.92,445.17,"31,266.03","2,188.04","15,803.40",200.64
2005,12,GUERRERO,12056,Tecoanapa,375.94,258.42,20.81,"9,816.20","1,946.73","17,098.34",189.77
2005,12,GUERRERO,12057,Técpan de Galeana,622.56,431.69,97.44,"10,018.89","5,354.31","50,288.61",343.98
2005,12,GUERRERO,12058,Teloloapan,313.67,253.07,32.21,"12,141.19","2,005.88","20,576.09",143.17
2005,12,GUERRERO,12059,Tepecoacuilco de Trujano,182.58,144.28,42.02,"4,168.75","2,155.24","19,419.43",82.3
2005,12,GUERRERO,12060,Tetipac,116.16,95.34,33.72,"21,006.52","1,653.65","5,619.81",50.39
2005,12,GUERRERO,12061,Tixtla de Guerrero,211.11,185.9,39.5,"17,819.78","1,025.81","5,974.38",96.7
2005,12,GUERRERO,12062,Tlacoachistlahuaca,166.77,103.63,28.56,"5,906.26",532.54,"9,496.31",110.44
2005,12,GUERRERO,12063,Tlacoapa,52.49,42.97,3.97,"1,705.68",167.38,"2,425.13",45.22
2005,12,GUERRERO,12064,Tlalchapa,83.3,59.04,13.62,"4,838.06",970.16,"8,895.58",48.17
2005,12,GUERRERO,12065,Tlalixtaquilla de Maldonado,43.34,33.17,3.56,"2,853.18",208.34,"4,543.70",20.13
2005,12,GUERRERO,12066,Tlapa de Comonfort,391.41,341.23,32.51,"7,021.31","1,281.22","14,431.68",135.54
2005,12,GUERRERO,12067,Tlapehuala,135.99,105.07,18.93,"4,504.24",586.33,"8,275.56",59.69
2005,12,GUERRERO,12068,La Unión de Isidoro Montes de Oca,804.03,423.68,"114,824.93","3,522.38","26,489.43","43,155.04","6,131.01"
2005,12,GUERRERO,12069,Xalpatláhuac,67.93,59.42,1.6,680.76,195.35,"2,915.33",25.59
2005,12,GUERRERO,12070,Xochihuehuetlán,39.09,33.37,2.16,536.86,232.08,"7,322.45",14.95
2005,12,GUERRERO,12071,Xochistlahuaca,182,130.47,27.98,"2,863.61",249.45,"7,997.10",114.58
2005,12,GUERRERO,12072,Zapotitlán Tablas,56.07,46.73,3.48,"2,916.85",480.55,"2,412.86",36.72
2005,12,GUERRERO,12073,Zirándaro,197.26,119.72,19.22,"13,798.29","2,892.61","42,858.33",128.2
2005,12,GUERRERO,12074,Zitlala,125.82,97.75,14.51,"2,356.81",485.63,"5,494.13",65.6
2005,12,GUERRERO,12075,Eduardo Neri,262.58,218.53,102.78,"2,520.07","1,313.81","29,396.46",90.92
2005,12,GUERRERO,12076,Acatepec,166.4,136.9,3.56,"2,181.50",285.07,"4,402.43","1,404.38"
2005,12,GUERRERO,12077,Marquelia,91.4,62.06,7.96,"1,129.96",242.59,"7,584.72",55.85
2005,12,GUERRERO,12078,Cochoapa el Grande,90.36,84.55,24.24,"21,976.33","2,046.65","6,841.17",81.16
2005,12,GUERRERO,12079,José Joaquin de Herrera,77.79,70.4,29.41,"27,204.49","1,201.13","3,290.67",96.67
2005,12,GUERRERO,12080,Juchitán,30.13,28.78,1.08,593.41,814.13,"6,758.27",9.12
2005,12,GUERRERO,12081,Iliatenco,48.11,45.98,1.44,892.99,54.17,"1,731.94",37.2
2005,13,HIDALGO,13001,Acatlán,181.64,116.29,16.31,"9,485.40",768.35,"1,917.09",556.65
2005,13,HIDALGO,13002,Acaxochitlán,231.15,181.36,23.52,"4,041.08",855.93,"2,259.21",359.65
2005,13,HIDALGO,13003,Actopan,285.38,246.5,146.12,"16,519.54",999.55,"2,924.63",595.09
2005,13,HIDALGO,13004,Agua Blanca de Iturbide,61.71,45.9,5.18,932.28,334.86,"1,610.23",251.31
2005,13,HIDALGO,13005,Ajacuba,159.45,106.18,84.5,"1,764.71",567.07,"1,014.73",295.12
2005,13,HIDALGO,13006,Alfajayucan,168.28,108.13,10.41,"4,056.80","1,063.25","2,143.26",351.92
2005,13,HIDALGO,13007,Almoloya,214.69,107,13.28,"1,174.54",733.57,"1,271.46",323.02
2005,13,HIDALGO,13008,Apan,511.76,290.99,72.46,"5,327.61","1,166.75","2,094.04",563.12
2005,13,HIDALGO,13009,El Arenal,90.46,75.93,7.46,"3,655.60",396.66,964.33,188.99
2005,13,HIDALGO,13010,Atitalaquia,229.47,123.08,546.35,"3,613.42",633.18,"1,599.56",336.21
2005,13,HIDALGO,13011,Atlapexco,121.2,93.12,4.94,892.37,400.32,"1,500.74",123.19
2005,13,HIDALGO,13012,Atotonilco el Grande,180.82,134.24,19.52,"7,991.70",947.28,"2,114.38",392.84
2005,13,HIDALGO,13013,Atotonilco de Tula,"4,178.97","3,594.57","3,087.00","3,812.79","1,785.48","1,268.33",427.12
2005,13,HIDALGO,13014,Calnali,126.65,84.41,4.52,846.88,384.58,"3,652.46",119.17
2005,13,HIDALGO,13015,Cardonal,110.81,83.53,5.16,"2,876.50",939.63,"2,236.37",368.08
2005,13,HIDALGO,13016,Cuautepec de Hinojosa,405.98,273.62,74.82,"11,546.24","1,244.32","2,889.36",524.27
2005,13,HIDALGO,13017,Chapantongo,98.59,66.45,13.12,"2,376.36",699.86,"1,348.22",207.54
2005,13,HIDALGO,13018,Chapulhuacán,131.42,101.5,5.45,"1,525.80",131.45,"3,219.52",167.36
2005,13,HIDALGO,13019,Chilcuautla,117.07,86.53,3.81,"2,509.36",565.76,"1,209.28",232.21
2005,13,HIDALGO,13020,Eloxochitlán,23.73,14.49,0.48,326.66,190.06,"1,295.56",68.51
2005,13,HIDALGO,13021,Emiliano Zapata,100.56,72.07,29.04,"1,838.41",436.78,784.77,237.59
2005,13,HIDALGO,13022,Epazoyucan,196.75,120.49,12.26,"3,291.99",437.58,925.49,328.77
2005,13,HIDALGO,13023,Francisco I. Madero,206.71,160.03,16.63,"6,774.42",533.43,"1,436.51",413.28
2005,13,HIDALGO,13024,Huasca de Ocampo,131.95,91.37,5.18,"4,272.98",735.06,"1,597.16",339.36
2005,13,HIDALGO,13025,Huautla,165.01,116.59,10.56,"1,039.10",382.02,"3,966.30",179.72
