ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,VIVTOT,POBTOT
06,Colima,001,Armería,0001,Ciudad de Armería,0397,008,95,359
06,Colima,001,Armería,0001,Ciudad de Armería,0397,010,0,0
06,Colima,001,Armería,0001,Ciudad de Armería,0397,011,0,0
06,Colima,001,Armería,0001,Ciudad de Armería,0397,012,2,3
06,Colima,001,Armería,0001,Ciudad de Armería,0397,013,10,32
06,Colima,001,Armería,0001,Ciudad de Armería,0397,014,3,8
06,Colima,001,Armería,0001,Ciudad de Armería,0397,015,0,0
06,Colima,001,Armería,0001,Ciudad de Armería,0397,016,1,2
06,Colima,001,Armería,0001,Ciudad de Armería,0397,017,0,0
06,Colima,001,Armería,0001,Ciudad de Armería,0397,018,39,119
06,Colima,001,Armería,0001,Ciudad de Armería,0397,019,0,0
06,Colima,001,Armería,0001,Ciudad de Armería,0397,020,7,21
06,Colima,001,Armería,0001,Ciudad de Armería,0397,021,5,16
06,Colima,001,Armería,0001,Ciudad de Armería,0397,022,23,41
06,Colima,001,Armería,0001,Ciudad de Armería,0397,023,14,22
06,Colima,001,Armería,0001,Ciudad de Armería,0397,024,8,23
06,Colima,001,Armería,0001,Ciudad de Armería,0397,025,6,9
06,Colima,001,Armería,0001,Ciudad de Armería,0397,026,0,0
06,Colima,001,Armería,0001,Ciudad de Armería,0397,027,14,33
06,Colima,001,Armería,0001,Ciudad de Armería,0397,028,22,83
06,Colima,001,Armería,0001,Total AGEB urbana,040A,000,18,39
06,Colima,001,Armería,0001,Ciudad de Armería,040A,001,8,16
06,Colima,001,Armería,0001,Ciudad de Armería,040A,002,10,23
06,Colima,001,Armería,0007,Total de la localidad urbana,0000,000,1523,3776
06,Colima,001,Armería,0007,Total AGEB urbana,0221,000,521,1321
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,001,13,27
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,002,11,16
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,003,6,24
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,004,11,27
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,005,8,29
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,006,9,16
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,007,15,46
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,008,6,11
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,009,0,0
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,010,19,52
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,011,11,34
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,012,3,4
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,013,8,20
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,014,12,21
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,015,20,88
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,016,15,49
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,017,14,42
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,018,9,25
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,019,12,36
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,020,0,0
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,021,4,10
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,023,6,14
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,024,11,28
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,025,9,25
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,026,84,228
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,027,10,27
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,028,12,26
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,029,11,22
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,030,14,32
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,033,4,4
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,034,19,40
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,035,20,47
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,037,11,20
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,038,7,10
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,039,12,14
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,040,11,17
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,041,1,3
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,042,0,0
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,043,13,23
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,048,12,33
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,050,9,24
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,051,31,85
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,052,0,0
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,053,5,17
06,Colima,001,Armería,0007,Cofradía de Juárez,0221,800,3,5
06,Colima,001,Armería,0007,Total AGEB urbana,0236,000,522,1243
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,001,17,37
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,002,12,39
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,003,12,21
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,004,21,57
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,005,18,45
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,006,16,26
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,007,15,38
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,008,11,25
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,009,21,62
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,010,12,37
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,011,12,28
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,012,12,23
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,013,7,12
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,014,13,33
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,015,18,37
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,016,16,50
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,017,14,28
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,018,62,189
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,021,20,51
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,022,8,33
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,023,10,30
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,024,14,34
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,025,14,42
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,026,4,2
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,027,23,50
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,029,7,20
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,030,13,21
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,031,5,7
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,032,22,33
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,033,23,38
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,034,17,38
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,035,7,6
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,039,10,26
06,Colima,001,Armería,0007,Cofradía de Juárez,0236,800,16,25
06,Colima,001,Armería,0007,Total AGEB urbana,0240,000,480,1212
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,001,5,12
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,002,0,0
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,003,5,17
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,004,5,18
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,005,6,14
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,007,160,356
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,010,12,39
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,016,24,61
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,018,38,92
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,021,13,25
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,023,9,17
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,028,9,29
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,032,14,37
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,033,7,26
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,034,21,53
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,036,4,16
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,039,12,30
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,047,3,2
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,051,39,136
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,052,23,64
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,053,47,111
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,054,3,10
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,055,15,27
06,Colima,001,Armería,0007,Cofradía de Juárez,0240,800,6,20
06,Colima,001,Armería,0035,Total de la localidad urbana,0000,000,985,2615
06,Colima,001,Armería,0035,Total AGEB urbana,0325,000,545,1433
06,Colima,001,Armería,0035,Rincón de López,0325,001,12,25
06,Colima,001,Armería,0035,Rincón de López,0325,002,0,0
06,Colima,001,Armería,0035,Rincón de López,0325,003,13,23
06,Colima,001,Armería,0035,Rincón de López,0325,004,15,30
06,Colima,001,Armería,0035,Rincón de López,0325,005,11,30
06,Colima,001,Armería,0035,Rincón de López,0325,006,9,28
06,Colima,001,Armería,0035,Rincón de López,0325,007,12,33
06,Colima,001,Armería,0035,Rincón de López,0325,008,14,42
06,Colima,001,Armería,0035,Rincón de López,0325,009,14,45
06,Colima,001,Armería,0035,Rincón de López,0325,010,11,26
06,Colima,001,Armería,0035,Rincón de López,0325,011,24,64
06,Colima,001,Armería,0035,Rincón de López,0325,012,8,19
06,Colima,001,Armería,0035,Rincón de López,0325,013,0,0
06,Colima,001,Armería,0035,Rincón de López,0325,014,14,28
06,Colima,001,Armería,0035,Rincón de López,0325,015,13,55
06,Colima,001,Armería,0035,Rincón de López,0325,016,13,33
06,Colima,001,Armería,0035,Rincón de López,0325,017,9,22
06,Colima,001,Armería,0035,Rincón de López,0325,018,12,24
06,Colima,001,Armería,0035,Rincón de López,0325,019,5,12
06,Colima,001,Armería,0035,Rincón de López,0325,021,6,8
06,Colima,001,Armería,0035,Rincón de López,0325,022,7,17
06,Colima,001,Armería,0035,Rincón de López,0325,023,10,25
06,Colima,001,Armería,0035,Rincón de López,0325,024,8,18
06,Colima,001,Armería,0035,Rincón de López,0325,025,11,28
06,Colima,001,Armería,0035,Rincón de López,0325,026,10,29
06,Colima,001,Armería,0035,Rincón de López,0325,027,16,43
06,Colima,001,Armería,0035,Rincón de López,0325,028,12,29
06,Colima,001,Armería,0035,Rincón de López,0325,029,13,35
06,Colima,001,Armería,0035,Rincón de López,0325,030,15,34
06,Colima,001,Armería,0035,Rincón de López,0325,031,9,17
06,Colima,001,Armería,0035,Rincón de López,0325,032,6,16
06,Colima,001,Armería,0035,Rincón de López,0325,033,7,22
06,Colima,001,Armería,0035,Rincón de López,0325,034,7,28
06,Colima,001,Armería,0035,Rincón de López,0325,035,12,27
06,Colima,001,Armería,0035,Rincón de López,0325,036,9,34
06,Colima,001,Armería,0035,Rincón de López,0325,037,7,21
06,Colima,001,Armería,0035,Rincón de López,0325,038,14,25
06,Colima,001,Armería,0035,Rincón de López,0325,040,10,29
06,Colima,001,Armería,0035,Rincón de López,0325,041,31,69
06,Colima,001,Armería,0035,Rincón de López,0325,043,12,35
06,Colima,001,Armería,0035,Rincón de López,0325,044,12,49
06,Colima,001,Armería,0035,Rincón de López,0325,045,10,23
06,Colima,001,Armería,0035,Rincón de López,0325,046,20,51
06,Colima,001,Armería,0035,Rincón de López,0325,047,9,19
06,Colima,001,Armería,0035,Rincón de López,0325,048,5,20
06,Colima,001,Armería,0035,Rincón de López,0325,049,10,30
06,Colima,001,Armería,0035,Rincón de López,0325,050,16,54
06,Colima,001,Armería,0035,Rincón de López,0325,053,13,30
06,Colima,001,Armería,0035,Rincón de López,0325,056,9,29
06,Colima,001,Armería,0035,Total AGEB urbana,033A,000,440,1182
06,Colima,001,Armería,0035,Rincón de López,033A,001,11,29
06,Colima,001,Armería,0035,Rincón de López,033A,002,0,0
06,Colima,001,Armería,0035,Rincón de López,033A,003,5,16
06,Colima,001,Armería,0035,Rincón de López,033A,004,12,32
06,Colima,001,Armería,0035,Rincón de López,033A,005,10,25
06,Colima,001,Armería,0035,Rincón de López,033A,006,15,39
06,Colima,001,Armería,0035,Rincón de López,033A,007,16,49
06,Colima,001,Armería,0035,Rincón de López,033A,008,10,31
06,Colima,001,Armería,0035,Rincón de López,033A,009,8,9
06,Colima,001,Armería,0035,Rincón de López,033A,010,9,23
06,Colima,001,Armería,0035,Rincón de López,033A,011,16,36
06,Colima,001,Armería,0035,Rincón de López,033A,012,12,40
06,Colima,001,Armería,0035,Rincón de López,033A,013,12,34
06,Colima,001,Armería,0035,Rincón de López,033A,014,8,21
06,Colima,001,Armería,0035,Rincón de López,033A,015,10,24
06,Colima,001,Armería,0035,Rincón de López,033A,016,13,48
06,Colima,001,Armería,0035,Rincón de López,033A,017,15,36
06,Colima,001,Armería,0035,Rincón de López,033A,018,12,37
06,Colima,001,Armería,0035,Rincón de López,033A,019,10,19
06,Colima,001,Armería,0035,Rincón de López,033A,020,12,23
06,Colima,001,Armería,0035,Rincón de López,033A,021,15,45
06,Colima,001,Armería,0035,Rincón de López,033A,022,12,32
06,Colima,001,Armería,0035,Rincón de López,033A,023,8,19
06,Colima,001,Armería,0035,Rincón de López,033A,024,13,42
06,Colima,001,Armería,0035,Rincón de López,033A,025,7,14
06,Colima,001,Armería,0035,Rincón de López,033A,026,7,25
06,Colima,001,Armería,0035,Rincón de López,033A,027,10,11
06,Colima,001,Armería,0035,Rincón de López,033A,029,2,4
06,Colima,001,Armería,0035,Rincón de López,033A,030,13,32
06,Colima,001,Armería,0035,Rincón de López,033A,031,12,30
06,Colima,001,Armería,0035,Rincón de López,033A,032,10,28
06,Colima,001,Armería,0035,Rincón de López,033A,033,11,28
06,Colima,001,Armería,0035,Rincón de López,033A,034,6,10
06,Colima,001,Armería,0035,Rincón de López,033A,035,0,0
06,Colima,001,Armería,0035,Rincón de López,033A,036,7,21
06,Colima,001,Armería,0035,Rincón de López,033A,037,7,12
06,Colima,001,Armería,0035,Rincón de López,033A,038,24,76
06,Colima,001,Armería,0035,Rincón de López,033A,040,10,40
06,Colima,001,Armería,0035,Rincón de López,033A,042,4,6
06,Colima,001,Armería,0035,Rincón de López,033A,043,1,1
06,Colima,001,Armería,0035,Rincón de López,033A,047,0,0
06,Colima,001,Armería,0035,Rincón de López,033A,048,1,4
06,Colima,001,Armería,0035,Rincón de López,033A,049,8,13
06,Colima,001,Armería,0035,Rincón de López,033A,050,3,12
06,Colima,001,Armería,0035,Rincón de López,033A,051,10,26
06,Colima,001,Armería,0035,Rincón de López,033A,052,10,33
06,Colima,001,Armería,0035,Rincón de López,033A,053,1,2
06,Colima,001,Armería,0035,Rincón de López,033A,054,11,40
06,Colima,001,Armería,0035,Rincón de López,033A,800,1,5
06,Colima,002,Colima,0000,Total del municipio,0000,000,65375,157048
06,Colima,002,Colima,0001,Total de la localidad urbana,0000,000,60820,146965
06,Colima,002,Colima,0001,Total AGEB urbana,0021,000,828,1637
06,Colima,002,Colima,0001,Colima,0021,001,0,0
06,Colima,002,Colima,0001,Colima,0021,002,70,146
06,Colima,002,Colima,0001,Colima,0021,003,0,0
06,Colima,002,Colima,0001,Colima,0021,004,116,238
06,Colima,002,Colima,0001,Colima,0021,005,23,54
06,Colima,002,Colima,0001,Colima,0021,006,36,67
06,Colima,002,Colima,0001,Colima,0021,007,28,81
06,Colima,002,Colima,0001,Colima,0021,008,35,69
06,Colima,002,Colima,0001,Colima,0021,011,16,43
06,Colima,002,Colima,0001,Colima,0021,012,48,91
06,Colima,002,Colima,0001,Colima,0021,013,29,62
06,Colima,002,Colima,0001,Colima,0021,014,14,38
06,Colima,002,Colima,0001,Colima,0021,015,76,121
06,Colima,002,Colima,0001,Colima,0021,016,43,76
06,Colima,002,Colima,0001,Colima,0021,019,6,15
06,Colima,002,Colima,0001,Colima,0021,020,16,45
06,Colima,002,Colima,0001,Colima,0021,021,28,57
06,Colima,002,Colima,0001,Colima,0021,022,29,61
06,Colima,002,Colima,0001,Colima,0021,023,0,0
06,Colima,002,Colima,0001,Colima,0021,024,23,47
06,Colima,002,Colima,0001,Colima,0021,025,18,40
06,Colima,002,Colima,0001,Colima,0021,026,55,46
06,Colima,002,Colima,0001,Colima,0021,027,14,33
06,Colima,002,Colima,0001,Colima,0021,028,6,12
06,Colima,002,Colima,0001,Colima,0021,029,7,14
06,Colima,002,Colima,0001,Colima,0021,030,6,14
06,Colima,002,Colima,0001,Colima,0021,031,5,11
06,Colima,002,Colima,0001,Colima,0021,032,3,7
06,Colima,002,Colima,0001,Colima,0021,033,0,0
06,Colima,002,Colima,0001,Colima,0021,034,5,3
06,Colima,002,Colima,0001,Colima,0021,035,17,37
06,Colima,002,Colima,0001,Colima,0021,037,0,0
06,Colima,002,Colima,0001,Colima,0021,038,13,23
06,Colima,002,Colima,0001,Colima,0021,039,13,18
06,Colima,002,Colima,0001,Colima,0021,040,18,44
06,Colima,002,Colima,0001,Colima,0021,041,4,9
06,Colima,002,Colima,0001,Colima,0021,043,1,0
06,Colima,002,Colima,0001,Colima,0021,045,7,15
06,Colima,002,Colima,0001,Total AGEB urbana,0290,000,986,2302
06,Colima,002,Colima,0001,Colima,0290,001,78,168
06,Colima,002,Colima,0001,Colima,0290,009,28,58
06,Colima,002,Colima,0001,Colima,0290,010,33,71
06,Colima,002,Colima,0001,Colima,0290,011,19,42
06,Colima,002,Colima,0001,Colima,0290,012,25,64
06,Colima,002,Colima,0001,Colima,0290,013,0,0
06,Colima,002,Colima,0001,Colima,0290,014,21,48
06,Colima,002,Colima,0001,Colima,0290,015,25,67
06,Colima,002,Colima,0001,Colima,0290,017,21,41
06,Colima,002,Colima,0001,Colima,0290,018,16,32
06,Colima,002,Colima,0001,Colima,0290,019,26,66
06,Colima,002,Colima,0001,Colima,0290,022,25,60
06,Colima,002,Colima,0001,Colima,0290,025,26,69
06,Colima,002,Colima,0001,Colima,0290,026,14,26
06,Colima,002,Colima,0001,Colima,0290,030,1,3
06,Colima,002,Colima,0001,Colima,0290,032,22,40
06,Colima,002,Colima,0001,Colima,0290,034,43,121
06,Colima,002,Colima,0001,Colima,0290,035,36,86
06,Colima,002,Colima,0001,Colima,0290,036,17,44
06,Colima,002,Colima,0001,Colima,0290,038,15,42
06,Colima,002,Colima,0001,Colima,0290,039,26,71
06,Colima,002,Colima,0001,Colima,0290,040,23,69
06,Colima,002,Colima,0001,Colima,0290,041,22,65
06,Colima,002,Colima,0001,Colima,0290,042,15,33
06,Colima,002,Colima,0001,Colima,0290,043,0,0
06,Colima,002,Colima,0001,Colima,0290,044,32,70
06,Colima,002,Colima,0001,Colima,0290,045,19,58
06,Colima,002,Colima,0001,Colima,0290,046,23,51
06,Colima,002,Colima,0001,Colima,0290,047,68,173
06,Colima,002,Colima,0001,Colima,0290,048,18,37
06,Colima,002,Colima,0001,Colima,0290,050,0,0
06,Colima,002,Colima,0001,Colima,0290,059,5,11
06,Colima,002,Colima,0001,Colima,0290,062,37,66
06,Colima,002,Colima,0001,Colima,0290,063,16,37
06,Colima,002,Colima,0001,Colima,0290,070,24,21
06,Colima,002,Colima,0001,Colima,0290,071,6,13
06,Colima,002,Colima,0001,Colima,0290,072,28,53
06,Colima,002,Colima,0001,Colima,0290,073,133,326
06,Colima,002,Colima,0001,Total AGEB urbana,0318,000,821,1959
06,Colima,002,Colima,0001,Colima,0318,001,28,68
06,Colima,002,Colima,0001,Colima,0318,002,7,14
06,Colima,002,Colima,0001,Colima,0318,003,0,0
06,Colima,002,Colima,0001,Colima,0318,004,13,33
06,Colima,002,Colima,0001,Colima,0318,005,3,6
06,Colima,002,Colima,0001,Colima,0318,007,4,7
06,Colima,002,Colima,0001,Colima,0318,009,9,20
06,Colima,002,Colima,0001,Colima,0318,010,32,104
06,Colima,002,Colima,0001,Colima,0318,012,36,129
06,Colima,002,Colima,0001,Colima,0318,013,18,57
06,Colima,002,Colima,0001,Colima,0318,017,2,6
06,Colima,002,Colima,0001,Colima,0318,018,16,41
06,Colima,002,Colima,0001,Colima,0318,019,19,34
06,Colima,002,Colima,0001,Colima,0318,020,17,44
06,Colima,002,Colima,0001,Colima,0318,027,9,13
06,Colima,002,Colima,0001,Colima,0318,028,16,28
06,Colima,002,Colima,0001,Colima,0318,029,20,53
06,Colima,002,Colima,0001,Colima,0318,030,6,10
06,Colima,002,Colima,0001,Colima,0318,031,6,15
06,Colima,002,Colima,0001,Colima,0318,032,12,18
06,Colima,002,Colima,0001,Colima,0318,035,2,0
06,Colima,002,Colima,0001,Colima,0318,036,28,56
06,Colima,002,Colima,0001,Colima,0318,037,15,31
06,Colima,002,Colima,0001,Colima,0318,039,17,49
06,Colima,002,Colima,0001,Colima,0318,041,5,16
06,Colima,002,Colima,0001,Colima,0318,042,3,7
06,Colima,002,Colima,0001,Colima,0318,043,5,18
06,Colima,002,Colima,0001,Colima,0318,044,24,36
06,Colima,002,Colima,0001,Colima,0318,045,16,38
06,Colima,002,Colima,0001,Colima,0318,046,22,59
