CVE Estado,Estado,CVE Municipio,Municipio,Categoría,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
15,México,014,Atlacomulco,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.005552208,0.005552208,3.46458E-06,0.031092365,0.183222864,0,0
15,México,014,Atlacomulco,Alimentos y bebidas,0.00076032,0.00076032,4.7444E-07,0.004257792,0.02509056,0,0
15,México,014,Atlacomulco,Automotriz ,0.5181,0.5181,0.0409,5.727,8.6127,8.181998,0.2189
15,México,014,Atlacomulco,Celulosa y papel ,0.1364,0.1364,0.0108,1.5075,1.7947,48.950799,0.0576
15,México,014,Atlacomulco,Impresión,0.122867209,0.122867209,0.009700043,1.358005996,0.808336902,0.088917059,0.051905333
15,México,014,Atlacomulco,Industria de la madera,0.050679644,0.036484644,0.001491824,0.208855397,0.079563961,51.90536751,0.000798281
15,México,014,Atlacomulco,Industria textil,0.006192144,0.006192144,3.8639E-06,0.034676006,0.204340752,0,0
15,México,014,Atlacomulco,Metálico,0.2587158,0.1846179,2.51597E-06,0.0225792,0.133056,0.2925,0
15,México,014,Atlacomulco,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
15,México,014,Atlacomulco,Papel y cartón,0.0024888,0.0010218,0.008332892,0.01276368,0.0567024,0,0.001565941
15,México,014,Atlacomulco,Plástico y hule,0.136106091,0.097226091,0.279570837,8.536203168,4.49489068,2.201064832,0.072926913
15,México,014,Atlacomulco,Química ,0.4707,0.4194,0.4202,4.7881,6.6607,0.3049,0.2247
15,México,017,Ayapango,Alimentos y bebidas,0.0687049,0.0204014,6.7392E-07,0.006048,0.03564,0,0
15,México,019,Capulhuac,Metálico,0.012434184,0.012202794,0.001321862,0.069446318,0.406317312,0,0.000246996
15,México,019,Capulhuac,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
15,México,019,Capulhuac,Química ,0.0604,0.0604,0.0038,0.662,0.8616,0.0348,0.0203
15,México,020,Coacalco de Berriozábal,Automotriz ,0.0015,0.0015,0,0.015,0.0264,27.63432,0
15,México,020,Coacalco de Berriozábal,Metálico,0.002244133,0.002135299,1.16692E-06,0.010472318,0.061711872,0.0019784,0
15,México,020,Coacalco de Berriozábal,Metalúrgica (incluye la siderúrgica) ,0.194853906,0.168817617,0.0072,1.0075,2.8187,0.066,0.0385
15,México,020,Coacalco de Berriozábal,Minerales no metálicos,0.291394489,0.285129849,0.217540104,30.40408785,11.59365274,0.199060136,0.116273407
15,México,023,Coyotepec,Metalúrgica (incluye la siderúrgica) ,0.7300935,0.546743,0.0005,0.0547,0.0655,0.0037,0.0021
15,México,023,Coyotepec,Plástico y hule,0.000411912,0.000411912,2.57033E-07,0.002306707,0.013593096,0,0
15,México,024,Cuautitlán,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",7.736328708,5.485607394,0.000409252,0.0031008,0.017364,0,0.000076856
15,México,024,Cuautitlán,Alimentos y bebidas,14.31685806,4.842834563,0.813030731,112.693645,44.07145874,28.17700497,0.431725446
15,México,024,Cuautitlán,Impresión,5.154528442,3.716778181,0.168,23.52,8.96,0.42806,0.0898975
15,México,024,Cuautitlán,Industria textil,43.81394244,31.25425904,0.478387452,67.12844246,26.79572528,43.33807746,0.255814183
15,México,024,Cuautitlán,Metálico,30.4060857,21.56457474,0.12286267,3.71137895,2.495767658,21.59475679,0.031705893
15,México,024,Cuautitlán,Metalúrgica (incluye la siderúrgica) ,0.5718,0.5718,0.0451,6.3186,7.5226,0.4138,0.2416
15,México,024,Cuautitlán,Mezclas químicas,0.787407089,0.471016986,0.036708984,5.262850573,3.076512912,0.045584879,0.019462946
15,México,024,Cuautitlán,Papel y cartón,3.633075792,2.905099092,1.8541E-05,0.028780675,0.169566336,13.86,2.8821E-06
15,México,024,Cuautitlán,Plástico y hule,4.360708549,3.163134181,0.049390753,7.918431219,8.636659799,9.039730709,0.026368401
15,México,024,Cuautitlán,Química ,0.5664,0.5663,0.0452,6.2597,14.8361,0.4098,0.2393
15,México,025,Chalco,Alimentos y bebidas,0.0070166,0.0024316,3.72902E-07,0.00334656,0.0197208,0,0
15,México,025,Chalco,Industria de la madera,0.0003888,0.0003888,2.42611E-07,0.00217728,0.0128304,2.42764,0
15,México,025,Chalco,Industria textil,1.890200607,1.326409367,0.152292473,0.227932045,1.00484056,0,0.028619349
15,México,025,Chalco,Metalúrgica (incluye la siderúrgica) ,2.273662153,1.686983034,3.705,0.0297,0.6672,0.16379,0
15,México,025,Chalco,Otras industrias,0,0,0,0,0,0,0
15,México,025,Chalco,Plástico y hule,0.15559856,0.15559856,0.008082831,1.4272944,3.11168,0.0737858,0.043072461
15,México,025,Chalco,Química ,0,0,0,0,0,0,0
15,México,025,Chalco,Tratamiento de residuos peligrosos ,0,0,0,0,0,1.4994,0
15,México,026,Chapa de Mota,Industria textil,2.38808996,1.71556996,0.021932187,0.499764576,2.89643268,0,0.004111796
15,México,029,Chicoloapan,Manejo de desechos y remediación,0.041165056,0.010293585,0.1753416,0.2058,0.8232,0,0.03295201
15,México,029,Chicoloapan,Metalúrgica (incluye la siderúrgica) ,0.0090519,0.0067782,0,0,0,0,0
15,México,029,Chicoloapan,Papel y cartón,0.1370408,0.110256,0.0001045,0.02040096,0.1199928,0,0.000019214
15,México,029,Chicoloapan,Plástico y hule,0,0,0,0,0,0,0
15,México,029,Chicoloapan,Química ,0.0067,0.0067,0,0.0728,0.1278,0,0
15,México,031,Chimalhuacán,Metalúrgica (incluye la siderúrgica) ,0,0,0,0.0003,0.0006,0,0
15,México,033,Ecatepec de Morelos,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.52925538,0.37495899,0.0030928,0.00399288,0.0166584,0,0.000581224
15,México,033,Ecatepec de Morelos,Alimentos y bebidas,10.0506373,5.342139851,3.359309432,370.8566919,149.3455485,3.492614252,1.547109153
15,México,033,Ecatepec de Morelos,Asbesto ,0.66177812,0.56318466,0.0254,3.5692,6.7989,0.2339,0.1365
15,México,033,Ecatepec de Morelos,Automotriz ,11.37747238,8.396260402,0.0698,9.7097,11.5582,28.333572,0.3715
15,México,033,Ecatepec de Morelos,Celulosa y papel ,36.58986,31.43261901,0.8597,120.3422,121.883,59.572535,4.5996
15,México,033,Ecatepec de Morelos,"Cuero, piel y materiales sucedáneos",0.796134626,0.796134626,0.620275104,86.89618278,33.42620689,0.619979528,0.331908299
15,México,033,Ecatepec de Morelos,Derivados del petróleo y carbón,1.930816267,1.719211171,1.438156688,123.7223669,49.86194259,0.84055794,0.575292927
15,México,033,Ecatepec de Morelos,Generación de energía eléctrica ,0.0176,0.0176,0.0002,0.0276,0.04304,0.0007,0
15,México,033,Ecatepec de Morelos,Industria de la madera,2.640526909,2.036394389,0.04460201,6.253925933,7.464905368,176.6349826,0.036173836
15,México,033,Ecatepec de Morelos,Industria textil,6.989914392,4.956409901,0.000397694,0.055677162,0.021210348,0.000364553,0.000212808
15,México,033,Ecatepec de Morelos,Manejo de desechos y remediación,12.25486341,8.478195179,2.083151005,2.699999129,11.28271212,0,0.391481978
15,México,033,Ecatepec de Morelos,Metálico,7.388477303,5.582884941,1.31315377,138.3680582,55.95248439,41.40925331,0.587855785
15,México,033,Ecatepec de Morelos,Metalúrgica (incluye la siderúrgica) ,3.9923011,3.1537043,0.2498,12.2363,14.7374,236.7909112,0.4698
15,México,033,Ecatepec de Morelos,Mezclas químicas,1.704195392,1.703070392,1.35050961,188.1850392,71.7211264,2.08169556,0.720444831
15,México,033,Ecatepec de Morelos,Minerales no metálicos,9.454925899,5.87567846,0.234889767,21.02132121,11.10706382,1.227672593,0.094778394
15,México,033,Ecatepec de Morelos,"Muebles, colchones y persianas",0.476591886,0.353110434,0.027054096,3.87970416,2.03379968,0.049680432,0.014453002
15,México,033,Ecatepec de Morelos,Otras industrias,0.012331272,0.007016718,0.03018994,0.06480348,0.31481304,0,0.005672991
15,México,033,Ecatepec de Morelos,Papel y cartón,26.32558576,20.7520479,2.690993094,19.78449793,20.13860996,22.79632031,0.546533136
15,México,033,Ecatepec de Morelos,Pinturas y tintas ,0.862944,0.8314825,0,0,0,0,0
15,México,033,Ecatepec de Morelos,Plástico y hule,0.253772403,0.186191433,0.020026041,2.404712323,0.955729608,0.791130365,0.009705889
15,México,033,Ecatepec de Morelos,Química ,41.40895628,16.8844825,0.6122,87.74052615,78.43819744,5.35543047,3.1278
15,México,035,Huehuetoca,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.00174564,0.00174564,1.08928E-06,0.009775584,0.05760612,0,0
15,México,035,Huehuetoca,Automotriz ,0.0443,0.0443,0,0.4701,0.8254,36.01248,0
15,México,035,Huehuetoca,Celulosa y papel ,0.015,0.015,0,0.159,0.2791,114.665995,0
15,México,035,Huehuetoca,Metálico,3.115396712,2.44810379,0.062761106,8.935765198,11.35057899,18.17938711,0.335746913
15,México,035,Huehuetoca,Metalúrgica (incluye la siderúrgica) ,0.285576328,0.246187585,0.0015,0.2101,0.2498,0.05626,0.008
15,México,035,Huehuetoca,Papel y cartón,8.52696E-06,8.52696E-06,5.32082E-09,4.7751E-05,0.00028139,0,0
15,México,035,Huehuetoca,Plástico y hule,0.000209638,0.000209638,1.65504E-05,0.002317056,0.0027584,0.000151712,8.85619E-05
15,México,036,Hueypoxtla,Metalúrgica (incluye la siderúrgica) ,0.0172,0.0044,0.0976,0.0858,0.3433,0.0036,0.0136
15,México,037,Huixquilucan,Alimentos y bebidas,0.021726778,0.014535778,0.004371127,0.462392575,0.818567116,0.039467667,0
15,México,037,Huixquilucan,Industria de la madera,0.04460284,0.0316403,3.0551E-08,0.000274176,0.00161568,0,0
15,México,037,Huixquilucan,Manejo de desechos y remediación,0.018310406,0.014240027,2.69568E-06,0.024192,0.14256,0,0
15,México,037,Huixquilucan,Minerales no metálicos,0.000191328,0.000173328,0.000102344,0.001057037,0.006001824,0,0.000019214
15,México,039,Ixtapaluca,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0,0,0,0,0,0,0
15,México,039,Ixtapaluca,Alimentos y bebidas,3.184915056,0.963021221,0.217153598,5.103900182,3.770919164,0.030783655,0.0524566
15,México,039,Ixtapaluca,Celulosa y papel ,7.1125544,6.133212563,0.1469,24.5081,31.4234,1.3444,0.7848
15,México,039,Ixtapaluca,Derivados del petróleo y carbón,0.570576,0.142644,2.43065376,2.85288,11.41152,0,0.456793636
15,México,039,Ixtapaluca,Industria de la madera,0.001102442,0.000986377,4.38991E-07,0.003939667,0.023215896,0.0539276,0
15,México,039,Ixtapaluca,Industria textil,0.164357881,0.106694593,0.107355696,0.15917207,0.699478272,0,0.0201747
15,México,039,Ixtapaluca,Manejo de desechos y remediación,0.139782,0.0349455,0.59547132,0.69891,2.79564,0,0.11190714
15,México,039,Ixtapaluca,Metálico,0.017457696,0.01247976,2.17092E-07,0.001948262,0.011480832,0.075,0
15,México,039,Ixtapaluca,Metalúrgica (incluye la siderúrgica) ,0.6295,0.4441,0.0279,0.0246,0.0984,0.001,0.0039
15,México,039,Ixtapaluca,Minerales no metálicos,0.00010012,0.000067896,1.07827E-08,0.000096768,0.00057024,0.0000809,0
15,México,042,Ixtlahuaca,Alimentos y bebidas,0.114406224,0.028634064,0.48349296,0.56748,2.26992,0,0.090863006
15,México,042,Ixtlahuaca,Papel y cartón,0,0,0,0,0,0,0
15,México,042,Ixtlahuaca,Plástico y hule,0.07571916,0.07571916,4.72488E-05,0.424027296,2.49873228,0,0
15,México,042,Ixtlahuaca,Química ,0.0576,0.0576,0,0.612,1.0745,0,0
15,México,045,Jilotepec,Industria textil,0.002871648,0.002871648,1.79191E-06,0.016081229,0.094764384,0,0
15,México,045,Jilotepec,Metalúrgica (incluye la siderúrgica) ,0.743660352,0.743660352,0.033803712,4.73251968,5.633952,0.30986736,0.180885071
15,México,045,Jilotepec,Química ,0,0,0,0,0,0,0
15,México,048,Jocotitlán,Alimentos y bebidas,3.515060661,2.540660661,0.168865346,23.70749163,28.54011882,2.974243504,0.90356532
15,México,048,Jocotitlán,Metalúrgica (incluye la siderúrgica) ,3.718502618,3.106687675,0.10112262,14.17736687,16.88917008,0.926957354,0.541111356
15,México,048,Jocotitlán,Química ,0,0,0,0,0,0,0
15,México,051,Lerma,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.623016634,0.528536885,0.000186125,1.670355994,9.843169248,0.873799,0
15,México,051,Lerma,Alimentos y bebidas,10.8054808,5.056580452,0.206949955,27.57442074,46.64168489,2.080487758,0.943078126
15,México,051,Lerma,Automotriz ,2.629327159,2.292907264,0.0927,13.4065,20.0392,336.07604,0.4981
15,México,051,Lerma,Celulosa y papel ,0.0446,0.0446,0.0036,0.492,0.5856,0.0322,0.0188
15,México,051,Lerma,"Cuero, piel y materiales sucedáneos",0.0024696,0.0024696,1.54103E-06,0.01382976,0.0814968,0,0
15,México,051,Lerma,Impresión,0.000666936,0.000666936,4.16168E-07,0.003734842,0.022008888,0,0
15,México,051,Lerma,Industria textil,4.213280759,3.731621852,0.793303202,48.88667334,43.34578939,2.778701624,1.233030559
15,México,051,Lerma,Manejo de desechos y remediación,3.4978699,2.48019695,0,0,0,0,0
15,México,051,Lerma,Metálico,17.9155747,12.87345988,0.054965995,9.437677259,15.33735418,0.510704562,0.113686341
15,México,051,Lerma,Metalúrgica (incluye la siderúrgica) ,0.026458495,0.025883495,0.00106646,0.237104422,0.33164336,69.05690288,0.005706673
15,México,051,Lerma,Mezclas químicas,0.001794528,0.001794528,1.11979E-06,0.010049357,0.059219424,0,0
15,México,051,Lerma,Minerales no metálicos,1.196308703,0.74431754,0.012555197,1.555412617,0.653410688,2.906077364,0.014912903
15,México,051,Lerma,Papel y cartón,5.779648,4.620404,0.000192,0.02688,0.032,0.00176,0.0010274
15,México,051,Lerma,Pinturas y tintas ,145.0110531,105.9165574,0.0002,0.0243,0.029,1550.530779,0.0009
15,México,051,Lerma,Plástico y hule,7.27900649,5.19150649,0.007921033,1.129356082,0.89456514,38.80023313,0.042373412
15,México,051,Lerma,Química ,4.40238104,4.304926565,0.5087,46.7848065,98.3770034,6.236608487,1.802
15,México,051,Lerma,Tratamiento de residuos peligrosos ,0.4758,0.4726,0.0247,5.0292,8.8783,0.2176,0.0035
15,México,051,Lerma,Vidrio,0,0,0,0,0,34.30672,0
15,México,053,Melchor Ocampo,Manejo de desechos y remediación,0,0,0,0,0,0,0
15,México,053,Melchor Ocampo,Plástico y hule,3.642306038,2.665589838,0.225165504,31.52317056,12.00882688,120.2064017,0.120486999
15,México,054,Metepec,Alimentos y bebidas,0,0,0,0,0,0,0
15,México,054,Metepec,Derivados del petróleo y carbón,0.007657507,0.001952677,0.032403466,0.038318173,0.153814,0,0.006089589
15,México,054,Metepec,Generación de energía eléctrica ,0.0158,0.0158,0.0002,0.0248,0.03872,0.0006,0
15,México,054,Metepec,Industria de la madera,0.1459296,0.1459296,9.10601E-05,0.81720576,4.8156768,0.01864,0
15,México,054,Metepec,Minerales no metálicos,0.091838603,0.056114229,0,0,0,0,0
15,México,054,Metepec,Papel y cartón,0.109512753,0.109512753,0.008645744,1.210404115,1.44095728,0.07925265,0.046263735
15,México,054,Metepec,Química ,0,0,0,0,0,0,0
15,México,054,Metepec,Tratamiento de residuos peligrosos ,0.0001,0.0001,0,0.0009,0.0017,1.3608,0
15,México,056,Morelos,Industria textil,1.394294,1.008241,0.002598637,0.3856368,2.266824,0,0.00048035
15,México,057,Naucalpan de Juárez,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",3.888057914,2.753818721,0.126440914,0.351987018,1.79335048,6.37340734,0.023757823
15,México,057,Naucalpan de Juárez,Alimentos y bebidas,2.037859907,1.354089637,0.831664568,109.9945121,44.92786068,0.716476577,0.427639136
15,México,057,Naucalpan de Juárez,Automotriz ,0.012915297,0.009157711,0,0,0,0,0
15,México,057,Naucalpan de Juárez,Celulosa y papel ,2.42486,2.142763092,0.0804,11.2633,15.756,0.7374,0.4305
15,México,057,Naucalpan de Juárez,Derivados del petróleo y carbón,0.007284618,0.007284618,4.5456E-06,0.040793861,0.240392394,0,0
15,México,057,Naucalpan de Juárez,Generación de energía eléctrica ,0.0159,0.0159,0.0002,0.0249,0.03892,0.0006,0
15,México,057,Naucalpan de Juárez,Impresión,0.320616137,0.320584907,0.018008835,4.140610939,10.78330099,68.79227491,0.00947544
15,México,057,Naucalpan de Juárez,Industria de la madera,1.43704917,1.037994498,0.005357843,0.682764141,1.032267765,16.4792027,0.003841982
15,México,057,Naucalpan de Juárez,Industria textil,19.53101374,14.74839556,2.346755515,201.5294551,120.7944008,167.5552547,0.936729046
15,México,057,Naucalpan de Juárez,Manejo de desechos y remediación,0.582012461,0.581981259,0.450741897,63.16436216,24.40134966,0.413173795,0.241190203
15,México,057,Naucalpan de Juárez,Metálico,12.45885893,9.241800084,1.168154937,128.4237597,59.2537678,31.32709788,0.535409205
15,México,057,Naucalpan de Juárez,Metalúrgica (incluye la siderúrgica) ,0.1829516,0.1354496,0,0.1382,0.2427,0,0
15,México,057,Naucalpan de Juárez,Mezclas químicas,6.866565971,4.007163408,0.413298057,51.42285937,20.43824792,99.84371465,0.204758888
15,México,057,Naucalpan de Juárez,Minerales no metálicos,0.131328214,0.125477298,0.079352835,11.11294195,4.752775523,0.113774776,0.0422346
15,México,057,Naucalpan de Juárez,"Muebles, colchones y persianas",0.116632428,0.100776758,0.036419497,3.594593971,2.536274816,20.08651438,0.015216759
15,México,057,Naucalpan de Juárez,Otras industrias,0.048809807,0.04576965,0.013249074,1.265553907,1.447864456,0.007124744,0.005184713
15,México,057,Naucalpan de Juárez,Papel y cartón,0.360327991,0.238304444,0.424719271,1.881799591,2.68476793,62.40888835,0.083183197
15,México,057,Naucalpan de Juárez,Pinturas y tintas ,0.00866304,0.0083472,0,0.0002,0.0003,565.60288,0
15,México,057,Naucalpan de Juárez,Plástico y hule,11.61934382,8.257024048,0.493533399,14.74662124,9.883973558,125.1637157,0.126994932
15,México,057,Naucalpan de Juárez,Química ,0.3063,0.2961,0.0979,3.299,3.149,0.2028,0.1272
15,México,057,Naucalpan de Juárez,Vidrio,31.51360732,31.0087176,0.1902,26.6158,48.25908329,1.7428,1.0173
15,México,058,Nezahualcóyotl,Alimentos y bebidas,0.337913513,0.334221713,0.131893515,16.66129072,12.48328747,0.112684388,0.062946303
15,México,058,Nezahualcóyotl,Industria textil,0.004519952,0.001827736,0.01278,0.015,0.06,0.000883,0.00240175
15,México,058,Nezahualcóyotl,Metálico,1.721132749,1.720739264,1.248534388,175.5578343,71.15151672,1.149826884,0.668049737
15,México,058,Nezahualcóyotl,Mezclas químicas,0.013994072,0.013994072,0.011047952,1.546713235,0.58922409,50.64172729,0.005911805
15,México,058,Nezahualcóyotl,Minerales no metálicos,0.0406224,0.0406224,2.53484E-05,0.22748544,1.3405392,0,0
15,México,058,Nezahualcóyotl,Otras industrias,0.00310752,0.00080442,0.013081631,0.015559632,0.06262776,0,0.002458431
15,México,058,Nezahualcóyotl,Plástico y hule,0.0014688,0.0014688,9.16531E-07,0.00822528,0.0484704,0,0
15,México,058,Nezahualcóyotl,Química ,0.0995,0.0995,0,1.0563,1.8547,0,0
15,México,059,Nextlalpan,Industria textil,0.026208,0.026208,1.63538E-05,0.1467648,0.864864,0,0
15,México,059,Nextlalpan,Metalúrgica (incluye la siderúrgica) ,0.0024,0.0024,0,0.025,0.0439,0,0
15,México,060,Nicolás Romero,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0,0,0,0,0,0,0
15,México,060,Nicolás Romero,Industria textil,0.123552,0.037152,0.490757212,0.6227712,2.579616,0,0.0922272
15,México,060,Nicolás Romero,Metálico,0.037020888,0.026319528,1.49116E-07,0.001338221,0.007885944,0.0162,0
15,México,060,Nicolás Romero,Papel y cartón,0.001080504,0.001080504,6.74234E-07,0.006050822,0.035656632,0,0
15,México,060,Nicolás Romero,Pinturas y tintas ,0.430139,0.237641,0,0,0,0.995652,0
15,México,060,Nicolás Romero,Plástico y hule,0.131935848,0.131935848,0.088489525,12.39329087,4.936649079,92.39293523,0.055371814
15,México,062,Ocoyoacac,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.072418158,0.052040818,0.000168718,0.024962918,0.036130032,0.001695192,0.000902006
15,México,062,Ocoyoacac,Alimentos y bebidas,0.182098759,0.182085931,0.0143748,2.012472,2.3958,0.131769,0.076920154
15,México,062,Ocoyoacac,Industria textil,0.373278944,0.238309944,0.244922784,0.28842096,1.15020608,0.000114134,0.046063867
15,México,062,Ocoyoacac,Metálico,0.106948423,0.082023048,0.001547231,0.12413088,0.7280784,0,0.00028821
15,México,062,Ocoyoacac,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
15,México,062,Ocoyoacac,Mezclas químicas,0.0095272,0.00558576,4.4928E-07,0.004032,0.02376,0,0
15,México,062,Ocoyoacac,Pinturas y tintas ,0.0185024,0.00783825,0.0797,0.0702,0.2808,58.9276795,0.0112
15,México,062,Ocoyoacac,Plástico y hule,0.502685526,0.383225416,0.013739302,2.288035546,2.998327968,38.83778633,0.010966519
15,México,062,Ocoyoacac,Química ,0.9328,0.9328,0.0723,10.3027,12.3644,0.6629,0.3873
15,México,070,La Paz,Alimentos y bebidas,0.401376185,0.342671041,0.000199174,1.787458306,10.53323645,0,0
15,México,070,La Paz,Automotriz ,6.290362534,4.477928835,0,0.6458,1.1331,49.59278565,0
15,México,070,La Paz,Celulosa y papel ,229.03258,183.3713952,0.0009,15.6724,27.517,0.5715,0
15,México,070,La Paz,"Cuero, piel y materiales sucedáneos",0.01152,0.00288,0.0490752,0.0576,0.2304,0.00002145,0.00922272
15,México,070,La Paz,Industria de la madera,5.063341011,3.590304819,0.000260832,0.03651648,0.01391104,0.000239096,0.000139572
15,México,070,La Paz,Industria textil,0.2743032,0.194516746,0.000052992,0.00741888,0.00282624,0.000048576,2.83562E-05
15,México,070,La Paz,Metálico,0.087809711,0.077749471,3.32164E-05,0.29809584,1.7566362,0,0
15,México,070,La Paz,Metalúrgica (incluye la siderúrgica) ,0.0422,0.0242,1.755,0.0151,0.3177,0.0016,0
15,México,070,La Paz,Minerales no metálicos,0.452641896,0.356705678,0.113140584,1.42415544,8.141304,0,0.021235505
15,México,070,La Paz,Otras industrias,0.008143744,0.008143744,0.006224802,0.87290112,0.3405344,0.00570592,0.003330831
15,México,070,La Paz,Papel y cartón,0.973529606,0.820033379,0.000274031,1.18710144,6.8842992,38.226732,0.000077055
15,México,070,La Paz,Pinturas y tintas ,7.418913,4.098766,0,0,0,17.587125,0
15,México,070,La Paz,Plástico y hule,0.017558928,0.017558928,1.09568E-05,0.098329997,0.579444624,3.30777,0
15,México,070,La Paz,Química ,0.0706,0.0176,0.4008,0.3527,1.4111,0.0141,0.0565
15,México,070,La Paz,Tratamiento de residuos peligrosos ,0.03484962,0.03274041,2.23741,0.32448,0.64074,0.0126,0
15,México,071,Polotitlán,Alimentos y bebidas,0.015141096,0.015141096,9.44804E-06,0.084790138,0.499656168,0,0
15,México,071,Polotitlán,Minerales no metálicos,0.009297504,0.009297504,5.80164E-06,0.052066022,0.306817632,0,0
15,México,072,Rayón,Alimentos y bebidas,0.15330124,0.10142624,0.194307765,0.692554944,3.64955592,0,0.0365066
15,México,073,San Antonio la Isla,Alimentos y bebidas,0.146662452,0.042637653,0.190082092,0.241347492,0.9999324,0,0.035721814
15,México,075,San Martín de las Pirámides,Pinturas y tintas ,2.729761315,1.508125558,0,0,0,12,0
15,México,076,San Mateo Atenco,Industria textil,0.000864,0.000864,5.39136E-07,0.0048384,0.028512,23.539,0
15,México,076,San Mateo Atenco,Mezclas químicas,0.000752544,0.000752544,4.69587E-07,0.004214246,0.024833952,16,0
15,México,076,San Mateo Atenco,Minerales no metálicos,0.02101944,0.00525486,0.089542814,0.1050972,0.4203888,0,0.016827813
15,México,076,San Mateo Atenco,Química ,0,0,0,0,0,0,0
15,México,079,Soyaniquilpan de Juárez,Industria textil,0.165548092,0.160937222,9.34128E-05,0.838319731,4.940098416,0,0
15,México,079,Soyaniquilpan de Juárez,Química ,0,0,0,0,0,0,0
15,México,081,Tecámac,Alimentos y bebidas,0,0,0,0,0,0,0
15,México,081,Tecámac,Automotriz ,0,0,0,0,0,140.7976974,0
15,México,081,Tecámac,Industria textil,0.933302369,0.796947118,0.395361542,51.91983091,20.0267098,2.606241296,0.202915028
15,México,081,Tecámac,Metálico,0.008424,0.008424,5.25658E-06,0.0471744,0.277992,0,0
15,México,081,Tecámac,Metalúrgica (incluye la siderúrgica) ,0.856215232,0.708115232,0.044666992,3.07597888,3.820632,0.18933076,0.113454831
15,México,081,Tecámac,Minerales no metálicos,0.00019524,0.00004881,0.000831722,0.0009762,0.0039048,0,0.000156306
15,México,081,Tecámac,Pinturas y tintas ,0.2146,0.2146,0.0169,2.3731,2.8251,0.1553,0.0907
15,México,081,Tecámac,Plástico y hule,0.075777888,0.044151888,0.179656653,0.399055373,1.952486304,0.0003746,0.033758998
15,México,086,Temascaltepec,Metalúrgica (incluye la siderúrgica) ,0.0039,0.001,0.0223,0.0197,0.0787,0.0008,0.0031
15,México,088,Tenancingo,Química ,0.0006,0.0006,0,0.0066,0.0116,0,0
15,México,090,Tenango del Valle,Automotriz ,0,0,0,0,0,0,0
15,México,090,Tenango del Valle,Metalúrgica (incluye la siderúrgica) ,0.0019,0.0019,0,0.0203,0.0356,0,0
15,México,090,Tenango del Valle,Química ,0.0232,0.0058,0.132,0.1162,0.4646,0.0046,0.0185
15,México,090,Tenango del Valle,Tratamiento de residuos peligrosos ,0.0464,0.0464,0,0.4936,0.8664,0.0213,0
15,México,091,Teoloyucan,Metálico,0.002938759,0.002841915,1.62608E-06,0.014593018,0.085994568,0.0002397,0
15,México,091,Teoloyucan,Mezclas químicas,0.008208,0.008208,5.12179E-06,0.0459648,0.270864,0,0
15,México,091,Teoloyucan,Minerales no metálicos,0,0,0,0,0,0,0
15,México,091,Teoloyucan,Otras industrias,7.566543981,5.364658591,0.00658585,0.012355583,0.058179288,0,0.001237584
15,México,091,Teoloyucan,Química ,0,0,0,0,0,0,0
15,México,091,Teoloyucan,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
15,México,092,Teotihuacán,Alimentos y bebidas,15.40746377,6.030118522,0.17880744,25.11242362,30.2749424,1.638985832,0.956757979
15,México,093,Tepetlaoxtoc,Celulosa y papel ,1.6441,1.6441,0.1298,18.1714,21.6327,1.1898,0.6945
15,México,095,Tepotzotlán,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.051493071,0.04498464,1.81726E-05,0.163087546,0.961051608,70.59226,0
15,México,095,Tepotzotlán,Alimentos y bebidas,3.76594253,3.76594253,0.836102737,117.3700557,72.82159076,2.683912528,1.566733938
15,México,095,Tepotzotlán,Automotriz ,0.039025645,0.037713093,0,0.2441,0.4284,943.422004,0
15,México,095,Tepotzotlán,Generación de energía eléctrica ,0.0431,0.0431,0.0006,0.0676,0.10548,0.0017,0
15,México,095,Tepotzotlán,Industria textil,7.403607785,5.45162248,0.053886774,7.609843712,9.373157984,0.509903928,0.28831058
15,México,095,Tepotzotlán,Metálico,7.322674546,5.192846036,0.012273,0.052089826,0.279700758,131.72449,0.00230568
15,México,095,Tepotzotlán,Metalúrgica (incluye la siderúrgica) ,0.0119,0.0119,0,0.1258,0.2209,7.78,0
15,México,095,Tepotzotlán,Plástico y hule,12.56296236,8.907884458,0,0,0,11.8073088,0
15,México,095,Tepotzotlán,Química ,0,0,0,0.0005,0.0008,0,0
15,México,099,Texcoco,Alimentos y bebidas,0.500554133,0.189824739,0.10630089,0.771486229,1.671626726,0.036862848,0.040738256
